user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned,age_group,Engagement_Score,Cluster
5657,Male,37,DE,Student,274,34,0.01,mobile,0,1,0,35-50,273.9726,0
5658,Female,40,PK,Free,298,19,0.06,mobile,11,0,1,35-50,297.8212,0
5659,Female,55,PK,Premium,281,27,0.44,web,0,1,0,50+,279.7636,0
5660,Other,42,DE,Free,283,63,0.51,web,35,0,0,35-50,281.5567,0
5661,Female,52,IN,Premium,210,9,0.05,mobile,0,1,0,50+,209.895,0
5662,Female,45,PK,Premium,233,44,0.46,web,0,1,0,35-50,231.9282,0
5663,Other,55,FR,Free,40,62,0.23,desktop,18,0,0,50+,39.908,1
5664,Female,18,DE,Premium,118,65,0.36,web,0,1,0,18-24,117.5752,2
5665,Male,25,IN,Student,95,92,0.26,desktop,0,1,0,25-34,94.753,1
5666,Other,21,DE,Free,227,80,0.03,web,38,0,0,18-24,226.9319,0
5667,Other,25,AU,Student,15,35,0.28,mobile,0,1,0,25-34,14.958,1
5668,Other,51,US,Free,57,59,0.43,web,24,0,0,50+,56.7549,1
5669,Male,46,IN,Free,169,57,0.46,desktop,40,0,1,35-50,168.2226,2
5670,Male,49,US,Premium,26,87,0.44,mobile,0,1,0,35-50,25.8856,1
5671,Other,59,IN,Premium,269,97,0.34,desktop,0,1,0,50+,268.0854,0
5672,Female,33,CA,Student,182,6,0.4,mobile,0,1,0,25-34,181.272,2
5673,Other,43,AU,Student,78,15,0.08,mobile,0,1,0,35-50,77.9376,1
5674,Male,49,UK,Premium,53,14,0.09,web,0,1,1,35-50,52.9523,1
5675,Male,34,AU,Premium,288,63,0.34,desktop,0,1,0,35-50,287.0208,0
5676,Female,19,US,Family,57,44,0.55,desktop,0,1,0,18-24,56.6865,1
5677,Other,56,AU,Free,74,1,0.02,web,12,0,0,50+,73.9852,1
5678,Other,47,FR,Student,66,62,0.49,mobile,0,1,0,35-50,65.6766,1
5679,Other,42,IN,Premium,264,50,0.58,web,0,1,0,35-50,262.4688,0
5680,Female,58,DE,Family,213,86,0.29,desktop,0,1,0,50+,212.3823,0
5681,Female,53,DE,Free,115,70,0.05,web,22,0,1,50+,114.9425,2
5682,Male,45,FR,Student,23,18,0.27,desktop,0,1,1,35-50,22.9379,1
5683,Other,50,UK,Free,160,94,0.5,mobile,16,0,0,50+,159.2,2
5684,Male,21,DE,Student,291,9,0.44,desktop,0,1,1,18-24,289.7196,0
5685,Other,42,AU,Premium,98,41,0.03,desktop,0,1,0,35-50,97.9706,1
5686,Male,50,IN,Free,85,89,0.47,mobile,16,0,1,50+,84.6005,1
5687,Female,48,PK,Student,206,12,0.36,mobile,0,1,0,35-50,205.2584,0
5688,Other,36,CA,Premium,51,9,0.41,mobile,0,1,0,35-50,50.7909,1
5689,Other,21,PK,Free,236,85,0.16,mobile,18,0,0,18-24,235.6224,0
5690,Male,40,DE,Premium,72,13,0.6,web,0,1,0,35-50,71.568,1
5691,Other,46,US,Free,268,68,0.59,mobile,22,0,0,35-50,266.4188,0
5692,Male,54,AU,Family,16,98,0.56,mobile,0,1,1,50+,15.9104,1
5693,Other,21,CA,Free,65,63,0.34,desktop,6,0,0,18-24,64.779,1
5694,Other,34,PK,Student,31,80,0.01,desktop,0,1,0,35-50,30.9969,1
5695,Male,45,PK,Premium,97,63,0.13,web,0,1,0,35-50,96.8739,1
5696,Male,33,AU,Free,36,47,0.31,web,18,0,0,25-34,35.8884,1
5697,Female,32,DE,Student,109,84,0.15,desktop,0,1,0,25-34,108.8365,2
5698,Other,52,DE,Free,168,87,0.22,desktop,34,0,0,50+,167.6304,2
5699,Male,37,AU,Premium,33,28,0.21,web,0,1,0,35-50,32.9307,1
5700,Female,49,AU,Free,12,41,0.41,mobile,38,0,0,35-50,11.9508,1
5701,Female,39,IN,Family,217,36,0.03,desktop,0,1,1,35-50,216.9349,0
5702,Male,58,UK,Premium,258,79,0.53,mobile,0,1,0,50+,256.6326,0
5703,Female,29,CA,Family,50,85,0.55,mobile,0,1,1,25-34,49.725,1
5704,Male,56,US,Family,112,16,0.54,mobile,0,1,0,50+,111.3952,2
5705,Male,38,PK,Free,93,91,0.29,mobile,29,0,0,35-50,92.7303,1
5706,Male,50,AU,Family,126,42,0.46,mobile,0,1,0,50+,125.4204,2
5707,Male,58,UK,Free,191,5,0.4,desktop,25,0,0,50+,190.236,2
5708,Male,53,FR,Free,258,48,0.15,mobile,42,0,1,50+,257.613,0
5709,Male,21,CA,Free,145,29,0.55,web,36,0,0,18-24,144.2025,2
5710,Female,21,AU,Free,91,27,0.38,desktop,8,0,0,18-24,90.6542,1
5711,Other,46,AU,Student,40,29,0.24,web,0,1,0,35-50,39.904,1
5712,Other,38,DE,Premium,241,12,0.08,web,0,1,1,35-50,240.8072,0
5713,Female,54,UK,Free,285,5,0.36,web,36,0,0,50+,283.974,0
5714,Other,34,FR,Free,280,88,0.31,web,14,0,1,35-50,279.132,0
5715,Male,23,DE,Family,15,43,0.26,desktop,0,1,0,18-24,14.961,1
5716,Male,45,UK,Student,125,56,0.47,web,0,1,0,35-50,124.4125,2
5717,Female,24,CA,Student,35,67,0.37,web,0,1,0,25-34,34.8705,1
5718,Other,39,PK,Family,115,84,0.55,desktop,0,1,0,35-50,114.3675,2
5719,Female,21,DE,Student,36,40,0.27,desktop,0,1,0,18-24,35.9028,1
5720,Female,16,CA,Free,65,95,0.59,desktop,11,0,0,<18,64.6165,1
5721,Male,47,CA,Family,122,1,0.47,mobile,0,1,0,35-50,121.4266,2
5722,Other,47,IN,Premium,82,72,0.27,web,0,1,1,35-50,81.7786,1
5723,Male,16,UK,Free,270,77,0.19,mobile,48,0,0,<18,269.487,0
5724,Male,58,PK,Family,123,49,0.17,web,0,1,0,50+,122.7909,2
5725,Other,18,IN,Student,296,90,0.05,web,0,1,1,18-24,295.852,0
5726,Other,32,DE,Family,164,32,0.21,desktop,0,1,0,25-34,163.6556,2
5727,Other,54,CA,Premium,88,24,0.51,web,0,1,1,50+,87.5512,1
5728,Female,53,PK,Family,249,53,0.28,mobile,0,1,1,50+,248.3028,0
5729,Male,36,CA,Student,51,91,0.31,desktop,0,1,0,35-50,50.8419,1
5730,Male,53,US,Student,218,47,0.08,mobile,0,1,0,50+,217.8256,0
5731,Female,27,CA,Family,104,66,0.45,desktop,0,1,0,25-34,103.532,1
5732,Male,18,AU,Student,105,51,0.01,mobile,0,1,1,18-24,104.9895,1
5733,Other,17,AU,Student,299,26,0.16,mobile,0,1,0,18-24,298.5216,0
5734,Other,57,PK,Student,115,54,0.09,desktop,0,1,0,50+,114.8965,2
5735,Male,25,US,Free,68,13,0.51,desktop,27,0,1,25-34,67.6532,1
5736,Male,48,AU,Premium,86,87,0.08,mobile,0,1,0,35-50,85.9312,1
5737,Female,41,AU,Family,188,92,0.52,web,0,1,0,35-50,187.0224,2
5738,Other,16,UK,Student,238,3,0.44,desktop,0,1,0,<18,236.9528,0
5739,Female,52,UK,Free,137,65,0.33,desktop,46,0,1,50+,136.5479,2
5740,Female,40,FR,Premium,83,90,0.54,mobile,0,1,0,35-50,82.5518,1
5741,Female,52,CA,Free,281,80,0.57,desktop,17,0,0,50+,279.3983,0
5742,Other,49,DE,Free,290,2,0.43,desktop,35,0,0,35-50,288.753,0
5743,Female,45,UK,Free,76,54,0.5,mobile,41,0,0,35-50,75.62,1
5744,Female,53,FR,Family,192,56,0.43,web,0,1,0,50+,191.1744,2
5745,Other,20,IN,Free,82,12,0.56,web,37,0,0,18-24,81.5408,1
5746,Male,50,FR,Free,170,88,0.36,desktop,10,0,0,50+,169.388,2
5747,Female,39,PK,Premium,286,7,0.18,desktop,0,1,0,35-50,285.4852,0
5748,Male,58,PK,Premium,134,13,0.01,desktop,0,1,0,50+,133.9866,2
5749,Other,24,FR,Family,51,44,0.46,web,0,1,0,25-34,50.7654,1
5750,Male,22,US,Free,295,21,0.27,web,17,0,1,18-24,294.2035,0
5751,Male,49,CA,Premium,248,61,0.49,mobile,0,1,0,35-50,246.7848,0
5752,Male,34,CA,Student,26,56,0.52,mobile,0,1,0,35-50,25.8648,1
5753,Female,32,US,Student,153,78,0.14,desktop,0,1,0,25-34,152.7858,2
5754,Male,29,IN,Student,270,71,0.14,web,0,1,0,25-34,269.622,0
5755,Other,20,AU,Premium,226,85,0.36,web,0,1,1,18-24,225.1864,0
5756,Female,35,CA,Student,104,7,0.28,desktop,0,1,0,35-50,103.7088,1
5757,Female,29,AU,Free,113,10,0.56,desktop,44,0,0,25-34,112.3672,2
5758,Female,47,AU,Student,219,7,0.53,mobile,0,1,0,35-50,217.8393,0
5759,Other,57,US,Family,224,59,0.55,desktop,0,1,0,50+,222.768,0
5760,Female,48,PK,Student,166,50,0.39,web,0,1,1,35-50,165.3526,2
5761,Other,41,CA,Free,125,17,0.34,mobile,33,0,1,35-50,124.575,2
5762,Male,31,IN,Free,110,70,0.33,web,19,0,0,25-34,109.637,2
5763,Other,42,CA,Family,272,5,0.39,desktop,0,1,0,35-50,270.9392,0
5764,Other,27,AU,Student,97,1,0.46,desktop,0,1,1,25-34,96.5538,1
5765,Female,51,PK,Family,207,92,0.14,web,0,1,1,50+,206.7102,0
5766,Other,45,AU,Student,46,6,0.28,desktop,0,1,0,35-50,45.8712,1
5767,Female,52,AU,Free,189,85,0.37,web,13,0,0,50+,188.3007,2
5768,Male,47,FR,Premium,297,34,0.38,web,0,1,0,35-50,295.8714,0
5769,Female,46,AU,Student,232,55,0.01,web,0,1,1,35-50,231.9768,0
5770,Male,48,US,Premium,285,16,0.32,desktop,0,1,0,35-50,284.088,0
5771,Female,20,AU,Premium,158,41,0.07,mobile,0,1,1,18-24,157.8894,2
5772,Male,40,CA,Student,298,92,0.51,web,0,1,1,35-50,296.4802,0
5773,Other,36,AU,Premium,90,45,0.13,web,0,1,1,35-50,89.883,1
5774,Other,57,US,Free,221,22,0.44,desktop,32,0,1,50+,220.0276,0
5775,Female,22,AU,Free,52,17,0.2,mobile,32,0,0,18-24,51.896,1
5776,Female,54,IN,Free,37,55,0.48,web,35,0,0,50+,36.8224,1
5777,Other,20,FR,Family,219,94,0.19,web,0,1,0,18-24,218.5839,0
5778,Male,53,PK,Premium,213,18,0.26,mobile,0,1,1,50+,212.4462,0
5779,Female,26,FR,Student,56,44,0.38,web,0,1,0,25-34,55.7872,1
5780,Male,43,PK,Student,258,47,0.16,web,0,1,1,35-50,257.5872,0
5781,Male,37,UK,Free,65,56,0.31,desktop,44,0,0,35-50,64.7985,1
5782,Other,24,AU,Student,10,85,0.33,web,0,1,0,25-34,9.967,1
5783,Female,24,IN,Family,42,39,0.45,web,0,1,0,25-34,41.811,1
5784,Male,54,US,Family,107,30,0.1,mobile,0,1,0,50+,106.893,2
5785,Male,24,PK,Family,66,81,0.5,web,0,1,0,25-34,65.67,1
5786,Other,38,AU,Student,261,60,0.32,web,0,1,0,35-50,260.1648,0
5787,Female,44,US,Family,193,85,0.4,desktop,0,1,0,35-50,192.228,2
5788,Other,24,DE,Family,40,38,0.57,desktop,0,1,0,25-34,39.772,1
5789,Male,34,UK,Student,13,90,0.44,web,0,1,1,35-50,12.9428,1
5790,Other,48,PK,Free,23,76,0.01,web,17,0,0,35-50,22.9977,1
5791,Other,31,CA,Student,227,74,0.47,web,0,1,1,25-34,225.9331,0
5792,Other,52,IN,Premium,163,87,0.45,mobile,0,1,0,50+,162.2665,2
5793,Female,49,AU,Student,195,60,0.33,web,0,1,0,35-50,194.3565,2
5794,Female,25,DE,Premium,270,35,0.32,mobile,0,1,0,25-34,269.136,0
5795,Other,36,FR,Premium,99,38,0.56,mobile,0,1,0,35-50,98.4456,1
5796,Female,50,US,Free,224,39,0.25,desktop,8,0,0,50+,223.44,0
5797,Female,37,DE,Premium,116,29,0.58,desktop,0,1,0,35-50,115.3272,2
5798,Other,38,DE,Family,278,3,0.25,web,0,1,1,35-50,277.305,0
5799,Female,23,DE,Student,62,86,0.5,web,0,1,1,18-24,61.69,1
5800,Male,56,IN,Premium,217,34,0.15,desktop,0,1,0,50+,216.6745,0
5801,Male,41,DE,Student,126,66,0.59,web,0,1,1,35-50,125.2566,2
5802,Other,59,FR,Student,116,90,0.14,mobile,0,1,0,50+,115.8376,2
5803,Other,16,UK,Premium,79,61,0.48,mobile,0,1,0,<18,78.6208,1
5804,Female,21,UK,Student,206,30,0.38,desktop,0,1,0,18-24,205.2172,0
5805,Other,22,FR,Family,53,51,0.44,mobile,0,1,0,18-24,52.7668,1
5806,Male,58,US,Premium,43,18,0.15,web,0,1,1,50+,42.9355,1
5807,Other,28,FR,Student,145,90,0.28,desktop,0,1,0,25-34,144.594,2
5808,Female,16,CA,Family,57,74,0.51,web,0,1,0,<18,56.7093,1
5809,Male,25,FR,Student,149,92,0.33,desktop,0,1,1,25-34,148.5083,2
5810,Female,54,PK,Premium,85,19,0.34,web,0,1,0,50+,84.711,1
5811,Male,17,CA,Family,70,5,0.6,mobile,0,1,0,18-24,69.58,1
5812,Other,34,CA,Free,135,31,0.2,mobile,46,0,0,35-50,134.73,2
5813,Male,32,US,Premium,204,16,0.53,desktop,0,1,1,25-34,202.9188,0
5814,Other,29,AU,Free,177,96,0.18,web,17,0,1,25-34,176.6814,2
5815,Male,26,IN,Student,238,1,0.05,mobile,0,1,0,25-34,237.881,0
5816,Male,52,UK,Student,151,54,0.19,desktop,0,1,0,50+,150.7131,2
5817,Male,24,PK,Free,136,50,0.4,desktop,6,0,0,25-34,135.456,2
5818,Female,20,CA,Family,74,10,0.09,mobile,0,1,1,18-24,73.9334,1
5819,Other,56,PK,Free,232,63,0.01,mobile,35,0,0,50+,231.9768,0
5820,Male,34,UK,Premium,138,41,0.04,web,0,1,0,35-50,137.9448,2
5821,Female,50,CA,Free,297,44,0.34,desktop,26,0,1,50+,295.9902,0
5822,Female,36,FR,Family,19,81,0.52,mobile,0,1,0,35-50,18.9012,1
5823,Female,56,FR,Free,264,28,0.3,mobile,8,0,0,50+,263.208,0
5824,Other,22,DE,Family,203,92,0.35,mobile,0,1,0,18-24,202.2895,0
5825,Female,25,AU,Free,104,51,0.2,desktop,28,0,0,25-34,103.792,1
5826,Male,41,AU,Premium,272,3,0.47,desktop,0,1,0,35-50,270.7216,0
5827,Male,52,IN,Student,299,56,0.59,desktop,0,1,0,50+,297.2359,0
5828,Other,35,FR,Family,249,64,0.56,web,0,1,0,35-50,247.6056,0
5829,Other,39,FR,Student,201,60,0.51,web,0,1,1,35-50,199.9749,2
5830,Male,40,IN,Free,103,85,0.38,mobile,33,0,1,35-50,102.6086,1
5831,Other,24,UK,Free,226,98,0.1,web,20,0,0,25-34,225.774,0
5832,Male,44,AU,Family,137,38,0.2,desktop,0,1,0,35-50,136.726,2
5833,Male,54,AU,Premium,43,26,0.59,mobile,0,1,1,50+,42.7463,1
5834,Other,46,PK,Family,81,38,0.33,mobile,0,1,0,35-50,80.7327,1
5835,Male,21,PK,Premium,137,75,0.05,mobile,0,1,0,18-24,136.9315,2
5836,Male,20,IN,Premium,248,79,0.07,desktop,0,1,0,18-24,247.8264,0
5837,Female,24,DE,Family,151,30,0.16,mobile,0,1,1,25-34,150.7584,2
5838,Other,46,FR,Family,32,29,0.19,desktop,0,1,0,35-50,31.9392,1
5839,Other,25,UK,Free,36,16,0.5,mobile,11,0,0,25-34,35.82,1
5840,Other,34,AU,Free,262,17,0.18,desktop,27,0,0,35-50,261.5284,0
5841,Male,36,UK,Free,54,37,0.52,mobile,27,0,0,35-50,53.7192,1
5842,Male,37,US,Student,52,41,0.28,mobile,0,1,0,35-50,51.8544,1
5843,Female,31,FR,Free,145,7,0.01,web,41,0,0,25-34,144.9855,2
5844,Other,17,DE,Premium,32,71,0.27,desktop,0,1,0,18-24,31.9136,1
5845,Male,58,DE,Family,295,12,0.49,web,0,1,0,50+,293.5545,0
5846,Female,18,AU,Premium,139,55,0.44,mobile,0,1,0,18-24,138.3884,2
5847,Female,57,AU,Premium,125,60,0.26,web,0,1,1,50+,124.675,2
5848,Male,31,DE,Free,151,46,0.6,desktop,18,0,0,25-34,150.094,2
5849,Female,43,IN,Student,275,38,0.59,web,0,1,0,35-50,273.3775,0
5850,Female,37,US,Family,204,59,0.39,mobile,0,1,1,35-50,203.2044,0
5851,Other,27,IN,Family,234,56,0.15,web,0,1,0,25-34,233.649,0
5852,Male,30,AU,Family,267,45,0.17,mobile,0,1,1,25-34,266.5461,0
5853,Male,51,IN,Free,263,83,0.03,desktop,42,0,1,50+,262.9211,0
5854,Male,30,AU,Family,78,65,0.08,desktop,0,1,1,25-34,77.9376,1
5855,Male,37,US,Student,199,55,0.28,mobile,0,1,0,35-50,198.4428,2
5856,Other,23,US,Free,103,10,0.58,mobile,38,0,0,18-24,102.4026,1
5857,Male,32,IN,Premium,114,62,0.59,desktop,0,1,1,25-34,113.3274,2
5858,Other,50,CA,Premium,25,28,0.11,mobile,0,1,0,50+,24.9725,1
5859,Female,37,AU,Student,148,84,0.02,web,0,1,0,35-50,147.9704,2
5860,Other,37,IN,Premium,244,13,0.31,mobile,0,1,0,35-50,243.2436,0
5861,Female,38,CA,Free,55,33,0.18,mobile,49,0,0,35-50,54.901,1
5862,Female,24,CA,Premium,141,56,0.43,desktop,0,1,0,25-34,140.3937,2
5863,Male,42,UK,Premium,133,3,0.1,web,0,1,0,35-50,132.867,2
5864,Male,37,CA,Family,166,38,0.17,desktop,0,1,0,35-50,165.7178,2
5865,Female,44,FR,Free,113,14,0.57,desktop,26,0,0,35-50,112.3559,2
5866,Other,18,UK,Student,113,5,0.27,web,0,1,1,18-24,112.6949,2
5867,Other,41,US,Family,147,59,0.36,desktop,0,1,1,35-50,146.4708,2
5868,Male,16,CA,Premium,203,38,0.35,web,0,1,0,<18,202.2895,0
5869,Female,49,AU,Student,188,45,0.31,mobile,0,1,0,35-50,187.4172,2
5870,Female,31,UK,Family,131,76,0.58,web,0,1,0,25-34,130.2402,2
5871,Male,23,CA,Family,78,48,0.43,mobile,0,1,0,18-24,77.6646,1
5872,Male,54,IN,Student,243,93,0.51,mobile,0,1,0,50+,241.7607,0
5873,Other,35,IN,Family,230,60,0.09,mobile,0,1,1,35-50,229.793,0
5874,Male,33,IN,Premium,127,60,0.07,web,0,1,0,25-34,126.9111,2
5875,Male,21,FR,Premium,210,29,0.35,web,0,1,0,18-24,209.265,0
5876,Other,59,PK,Free,32,88,0.12,web,17,0,0,50+,31.9616,1
5877,Other,39,UK,Premium,44,54,0.52,mobile,0,1,0,35-50,43.7712,1
5878,Female,23,PK,Family,238,91,0.2,mobile,0,1,0,18-24,237.524,0
5879,Other,16,CA,Student,171,7,0.27,mobile,0,1,1,<18,170.5383,2
5880,Male,57,DE,Free,79,12,0.08,web,47,0,0,50+,78.9368,1
5881,Female,52,FR,Family,88,13,0.03,desktop,0,1,0,50+,87.9736,1
5882,Male,46,UK,Premium,273,3,0.22,mobile,0,1,0,35-50,272.3994,0
5883,Male,42,CA,Family,35,50,0.06,mobile,0,1,1,35-50,34.979,1
5884,Female,25,FR,Free,16,83,0.35,mobile,24,0,0,25-34,15.944,1
5885,Male,38,US,Premium,89,54,0.28,mobile,0,1,0,35-50,88.7508,1
5886,Male,25,FR,Family,220,64,0.57,desktop,0,1,0,25-34,218.746,0
5887,Male,47,CA,Premium,129,85,0.27,mobile,0,1,0,35-50,128.6517,2
5888,Female,38,AU,Family,185,2,0.05,mobile,0,1,0,35-50,184.9075,2
5889,Male,32,PK,Family,286,39,0.01,mobile,0,1,0,25-34,285.9714,0
5890,Male,58,UK,Student,83,8,0.09,desktop,0,1,0,50+,82.9253,1
5891,Female,27,FR,Family,242,1,0,desktop,0,1,1,25-34,242,0
5892,Male,58,US,Student,134,67,0.27,web,0,1,0,50+,133.6382,2
5893,Female,57,AU,Family,180,45,0.54,web,0,1,0,50+,179.028,2
5894,Female,39,CA,Family,206,37,0.54,web,0,1,0,35-50,204.8876,0
5895,Female,55,CA,Student,97,25,0.39,desktop,0,1,0,50+,96.6217,1
5896,Male,21,AU,Free,236,88,0.27,mobile,27,0,0,18-24,235.3628,0
5897,Male,18,PK,Premium,226,7,0.32,web,0,1,0,18-24,225.2768,0
5898,Other,24,US,Free,60,93,0.47,desktop,35,0,0,25-34,59.718,1
5899,Male,36,PK,Premium,270,73,0.42,desktop,0,1,1,35-50,268.866,0
5900,Female,50,DE,Free,128,9,0.26,desktop,35,0,0,50+,127.6672,2
5901,Other,26,PK,Free,171,49,0.21,mobile,40,0,0,25-34,170.6409,2
5902,Female,28,US,Student,299,96,0.49,desktop,0,1,1,25-34,297.5349,0
5903,Male,45,FR,Free,227,14,0.28,desktop,17,0,1,35-50,226.3644,0
5904,Male,47,US,Family,165,22,0.14,mobile,0,1,0,35-50,164.769,2
5905,Male,36,DE,Premium,22,44,0.33,mobile,0,1,0,35-50,21.9274,1
5906,Male,41,DE,Family,118,94,0.53,web,0,1,1,35-50,117.3746,2
5907,Other,53,IN,Free,221,50,0.36,mobile,5,0,0,50+,220.2044,0
5908,Female,50,DE,Free,94,64,0.49,desktop,47,0,1,50+,93.5394,1
5909,Male,25,US,Premium,165,60,0.58,mobile,0,1,0,25-34,164.043,2
5910,Other,40,UK,Free,239,57,0.53,mobile,29,0,0,35-50,237.7333,0
5911,Other,33,UK,Premium,146,25,0.43,desktop,0,1,0,25-34,145.3722,2
5912,Other,19,FR,Premium,118,87,0.46,desktop,0,1,0,18-24,117.4572,2
5913,Other,36,US,Student,128,22,0.6,desktop,0,1,0,35-50,127.232,2
5914,Female,28,DE,Family,251,38,0.1,mobile,0,1,0,25-34,250.749,0
5915,Male,50,US,Family,228,33,0.07,desktop,0,1,1,50+,227.8404,0
5916,Female,38,FR,Premium,222,62,0.31,web,0,1,0,35-50,221.3118,0
5917,Female,55,PK,Family,124,69,0.43,desktop,0,1,1,50+,123.4668,2
5918,Male,18,CA,Family,203,12,0.24,mobile,0,1,1,18-24,202.5128,0
5919,Female,28,CA,Family,292,28,0.08,desktop,0,1,0,25-34,291.7664,0
5920,Female,47,CA,Student,235,10,0.1,mobile,0,1,0,35-50,234.765,0
5921,Other,25,AU,Premium,69,32,0.29,desktop,0,1,0,25-34,68.7999,1
5922,Male,48,IN,Student,137,43,0.24,web,0,1,1,35-50,136.6712,2
5923,Other,43,FR,Family,59,65,0.28,desktop,0,1,0,35-50,58.8348,1
5924,Male,36,CA,Free,233,76,0.55,desktop,33,0,1,35-50,231.7185,0
5925,Other,33,US,Premium,140,77,0.37,desktop,0,1,0,25-34,139.482,2
5926,Female,55,AU,Family,213,36,0.46,web,0,1,0,50+,212.0202,0
5927,Female,46,FR,Family,139,44,0.21,mobile,0,1,0,35-50,138.7081,2
5928,Male,45,DE,Free,53,18,0.38,mobile,22,0,1,35-50,52.7986,1
5929,Female,51,UK,Student,268,9,0.3,desktop,0,1,0,50+,267.196,0
5930,Female,20,FR,Free,74,10,0.27,mobile,25,0,0,18-24,73.8002,1
5931,Male,30,AU,Free,51,93,0.2,mobile,45,0,0,25-34,50.898,1
5932,Male,58,UK,Premium,222,68,0.26,desktop,0,1,1,50+,221.4228,0
5933,Male,51,IN,Student,144,59,0.16,mobile,0,1,0,50+,143.7696,2
5934,Other,37,AU,Free,180,11,0.32,web,9,0,0,35-50,179.424,2
5935,Female,16,US,Premium,62,53,0.53,desktop,0,1,1,<18,61.6714,1
5936,Female,36,AU,Student,70,61,0.29,mobile,0,1,0,35-50,69.797,1
5937,Female,19,PK,Family,165,12,0.48,desktop,0,1,0,18-24,164.208,2
5938,Other,38,UK,Premium,229,54,0.26,mobile,0,1,0,35-50,228.4046,0
5939,Male,22,CA,Student,180,77,0.1,desktop,0,1,0,18-24,179.82,2
5940,Male,56,AU,Student,173,83,0.01,web,0,1,0,50+,172.9827,2
5941,Female,40,AU,Premium,152,8,0.09,web,0,1,1,35-50,151.8632,2
5942,Other,58,US,Free,214,80,0.21,desktop,47,0,1,50+,213.5506,0
5943,Female,48,CA,Student,286,61,0.08,mobile,0,1,1,35-50,285.7712,0
5944,Female,42,FR,Premium,188,35,0.15,desktop,0,1,0,35-50,187.718,2
5945,Female,43,AU,Student,29,5,0.25,desktop,0,1,0,35-50,28.9275,1
5946,Male,20,US,Family,161,59,0.44,mobile,0,1,0,18-24,160.2916,2
5947,Male,39,IN,Student,123,6,0.53,mobile,0,1,0,35-50,122.3481,2
5948,Male,53,US,Student,107,6,0.53,desktop,0,1,0,50+,106.4329,2
5949,Female,34,IN,Student,99,60,0.19,desktop,0,1,1,35-50,98.8119,1
5950,Female,59,FR,Student,270,89,0.23,desktop,0,1,1,50+,269.379,0
5951,Female,28,IN,Premium,220,96,0.01,desktop,0,1,0,25-34,219.978,0
5952,Male,54,AU,Family,129,54,0.26,desktop,0,1,0,50+,128.6646,2
5953,Male,22,US,Free,145,21,0.44,desktop,26,0,0,18-24,144.362,2
5954,Female,52,DE,Free,248,66,0.02,desktop,5,0,1,50+,247.9504,0
5955,Other,28,CA,Premium,168,15,0.48,mobile,0,1,0,25-34,167.1936,2
5956,Other,30,CA,Family,15,81,0.26,desktop,0,1,0,25-34,14.961,1
5957,Other,25,AU,Student,208,70,0.09,web,0,1,0,25-34,207.8128,0
5958,Female,17,UK,Premium,188,45,0.28,desktop,0,1,0,18-24,187.4736,2
5959,Male,51,PK,Premium,13,93,0.02,desktop,0,1,0,50+,12.9974,1
5960,Male,23,AU,Premium,49,33,0.28,desktop,0,1,0,18-24,48.8628,1
5961,Other,43,PK,Free,241,38,0.24,desktop,15,0,0,35-50,240.4216,0
5962,Female,25,FR,Free,287,23,0.51,web,43,0,0,25-34,285.5363,0
5963,Male,58,CA,Family,141,84,0.27,desktop,0,1,0,50+,140.6193,2
5964,Female,49,DE,Free,287,52,0.27,mobile,34,0,0,35-50,286.2251,0
5965,Other,34,CA,Student,25,76,0.45,web,0,1,0,35-50,24.8875,1
5966,Other,59,PK,Premium,135,99,0.57,desktop,0,1,1,50+,134.2305,2
5967,Female,28,IN,Family,146,88,0.35,web,0,1,1,25-34,145.489,2
5968,Female,31,DE,Premium,94,97,0.04,desktop,0,1,0,25-34,93.9624,1
5969,Other,43,AU,Premium,227,37,0.13,desktop,0,1,0,35-50,226.7049,0
5970,Male,24,IN,Free,255,45,0.05,mobile,40,0,0,25-34,254.8725,0
5971,Other,55,DE,Family,191,88,0.12,web,0,1,0,50+,190.7708,2
5972,Female,37,PK,Free,239,39,0.22,mobile,46,0,1,35-50,238.4742,0
5973,Female,42,AU,Student,205,13,0.12,web,0,1,1,35-50,204.754,0
5974,Male,35,CA,Student,110,96,0.41,web,0,1,1,35-50,109.549,2
5975,Other,25,UK,Premium,146,37,0.1,web,0,1,1,25-34,145.854,2
5976,Other,38,IN,Free,86,59,0.52,desktop,8,0,0,35-50,85.5528,1
5977,Male,56,UK,Premium,110,94,0.33,web,0,1,0,50+,109.637,2
5978,Female,54,FR,Family,49,25,0.01,web,0,1,1,50+,48.9951,1
5979,Male,56,CA,Student,75,68,0.44,mobile,0,1,1,50+,74.67,1
5980,Other,46,AU,Student,173,44,0.57,web,0,1,0,35-50,172.0139,2
5981,Male,55,FR,Premium,94,72,0.29,desktop,0,1,0,50+,93.7274,1
5982,Female,55,AU,Student,279,24,0.23,desktop,0,1,1,50+,278.3583,0
5983,Male,21,IN,Free,226,80,0.43,web,37,0,0,18-24,225.0282,0
5984,Female,49,AU,Free,210,11,0.07,mobile,8,0,0,35-50,209.853,0
5985,Male,24,FR,Premium,256,11,0.3,desktop,0,1,0,25-34,255.232,0
5986,Other,23,IN,Free,77,12,0.07,desktop,8,0,1,18-24,76.9461,1
5987,Male,25,DE,Free,249,33,0.07,web,18,0,0,25-34,248.8257,0
